Date/Time,Site ID,Flow,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Type,Sample Collection Method,Target 1 Detection Limit,Lab Method ID,Flow Units,Sample ID
2020-09-07,Site_FI_28,328582,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S133
2020-09-07,Site_FI_18,12488,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_18_S72
2020-09-07,Site_FI_8,16714,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S105
2020-09-07,Site_FI_15,28324,6277,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S114
2020-09-07,Site_FI_19,7961,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_19_S19
2020-09-07,Site_FI_20,6522,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_20_S19
2020-09-07,Site_FI_4,7691,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_4_S19
2020-09-07,Site_FI_14,23653,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_14_S19
2020-09-07,Site_FI_12,18186,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_12_S72
2020-09-07,Site_FI_9,19328,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S124
2020-09-07,Site_FI_6,15670,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_6_S19
2020-09-07,Site_FI_3,13376,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_3_S19
2020-09-07,Site_FI_26,12413,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S83
2020-09-07,Site_FI_10,3439,10301,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_10_S19
2020-09-07,Site_FI_7,6857,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_7_S18
2020-09-07,Site_FI_25,45128,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S132
2020-09-07,Site_FI_2,7386,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S41
2020-09-07,Site_FI_11,24556,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_11_S71
2020-09-07,Site_FI_13,8540,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_13_S19
2020-09-07,Site_FI_1,15017,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S75
2020-09-07,Site_FI_22,9024,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_22_S19
2020-09-07,Site_FI_21,5793,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_21_S19
2020-09-07,Site_FI_30,17879,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S40
2020-09-07,Site_FI_29,59457,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S132
2020-09-07,Site_FI_5,55949,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S133
2020-09-07,Site_FI_17,14792,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S105
2020-09-07,Site_FI_16,3269,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_16_S18
2020-08-31,Site_FI_28,340873,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S134
2020-08-31,Site_FI_9,18424,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S125
2020-08-31,Site_FI_25,44680,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S133
2020-08-31,Site_FI_29,59163,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S133
2020-08-31,Site_FI_5,52106,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S134
2020-08-24,Site_FI_24,92776,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_24_S97
2020-08-24,Site_FI_28,311572,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S135
2020-08-24,Site_FI_18,13560,9535,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_18_S73
2020-08-24,Site_FI_8,17422,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S106
2020-08-24,Site_FI_15,32598,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S115
2020-08-24,Site_FI_19,9411,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_19_S20
2020-08-24,Site_FI_20,6054,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_20_S20
2020-08-24,Site_FI_4,7903,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_4_S20
2020-08-24,Site_FI_14,24563,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_14_S20
2020-08-24,Site_FI_12,19532,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_12_S73
2020-08-24,Site_FI_9,20195,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S126
2020-08-24,Site_FI_6,17453,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_6_S20
2020-08-24,Site_FI_3,14990,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_3_S20
2020-08-24,Site_FI_26,14209,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S84
2020-08-24,Site_FI_10,3239,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_10_S20
2020-08-24,Site_FI_7,7393,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_7_S19
2020-08-24,Site_FI_25,46212,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S134
2020-08-24,Site_FI_2,11659,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S42
2020-08-24,Site_FI_11,23231,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_11_S72
2020-08-24,Site_FI_13,8556,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_13_S20
2020-08-24,Site_FI_1,16029,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S76
2020-08-24,Site_FI_22,8150,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_22_S20
2020-08-24,Site_FI_21,6873,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_21_S20
2020-08-24,Site_FI_30,16204,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S41
2020-08-24,Site_FI_29,61527,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S134
2020-08-24,Site_FI_5,55348,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S135
2020-08-24,Site_FI_17,14072,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S106
2020-08-24,Site_FI_16,3095,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_16_S19
2020-08-17,Site_FI_28,220074,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S136
2020-08-17,Site_FI_9,18575,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S127
2020-08-17,Site_FI_25,45975,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S135
2020-08-17,Site_FI_29,58831,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S135
2020-08-17,Site_FI_5,53008,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S136
2020-08-10,Site_FI_28,218816,10450,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S137
2020-08-10,Site_FI_9,19489,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S128
2020-08-10,Site_FI_25,49143,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S136
2020-08-10,Site_FI_29,61291,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S136
2020-08-10,Site_FI_5,54040,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S137
2020-08-10,Site_FI_17,13750,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_17_S107
2020-08-03,Site_FI_24,85219,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_24_S98
2020-08-03,Site_FI_28,233950,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_28_S138
2020-08-03,Site_FI_18,15040,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_18_S74
2020-08-03,Site_FI_8,18662,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_8_S107
2020-08-03,Site_FI_15,30014,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_15_S116
2020-08-03,Site_FI_19,14134,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_19_S21
2020-08-03,Site_FI_20,8905,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_20_S21
2020-08-03,Site_FI_4,9660,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_4_S21
2020-08-03,Site_FI_14,21640,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_14_S21
2020-08-03,Site_FI_12,23618,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_12_S74
2020-08-03,Site_FI_9,23235,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_9_S129
2020-08-03,Site_FI_6,15205,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_6_S21
2020-08-03,Site_FI_3,13063,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_3_S21
2020-08-03,Site_FI_26,13389,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_26_S85
2020-08-03,Site_FI_10,3394,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_10_S21
2020-08-03,Site_FI_7,7455,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_7_S20
2020-08-03,Site_FI_25,51982,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_25_S137
2020-08-03,Site_FI_2,6904,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_2_S43
2020-08-03,Site_FI_11,26940,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_11_S73
2020-08-03,Site_FI_13,9538,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_13_S21
2020-08-03,Site_FI_1,18435,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_1_S77
2020-08-03,Site_FI_22,346,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_22_S21
2020-08-03,Site_FI_21,7875,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_21_S21
2020-08-03,Site_FI_30,18674,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_30_S42
2020-08-03,Site_FI_29,72908,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_29_S137
2020-08-03,Site_FI_5,57643,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_5_S138
2020-08-03,Site_FI_16,3203,,N2,gc/L,SARS,24-hour composite,8030,THL_kuo,m^3/d,Site_FI_16_S20
